"Date_reported","Country_code","Country","WHO_region","New_cases","Cumulative_cases","New_deaths","Cumulative_deaths"
2022-02-09,"VU","Vanuatu","Western Pacific",0,7,0,0
2022-02-10,"VU","Vanuatu","Western Pacific",0,7,0,0
2022-02-11,"VU","Vanuatu","Western Pacific",0,7,0,0
2022-02-12,"VU","Vanuatu","Western Pacific",0,7,0,0
2022-02-13,"VU","Vanuatu","Western Pacific",0,7,0,0
2022-02-14,"VU","Vanuatu","Western Pacific",0,7,0,0
2022-02-15,"VU","Vanuatu","Western Pacific",0,7,0,0
2022-02-16,"VU","Vanuatu","Western Pacific",0,7,0,0
2022-02-17,"VU","Vanuatu","Western Pacific",0,7,0,0
2022-02-18,"VU","Vanuatu","Western Pacific",4,11,0,0
2022-02-19,"VU","Vanuatu","Western Pacific",0,11,0,0
2022-02-20,"VU","Vanuatu","Western Pacific",0,11,0,0
2022-02-21,"VU","Vanuatu","Western Pacific",4,15,0,0
2022-02-22,"VU","Vanuatu","Western Pacific",0,15,0,0
2022-02-23,"VU","Vanuatu","Western Pacific",0,15,0,0
2022-02-24,"VU","Vanuatu","Western Pacific",0,15,0,0
2022-02-25,"VU","Vanuatu","Western Pacific",0,15,0,0
2022-02-26,"VU","Vanuatu","Western Pacific",0,15,0,0
2022-02-27,"VU","Vanuatu","Western Pacific",0,15,0,0
2022-02-28,"VU","Vanuatu","Western Pacific",3,18,0,0
2022-03-01,"VU","Vanuatu","Western Pacific",0,18,0,0
2022-03-02,"VU","Vanuatu","Western Pacific",0,18,0,0
2022-03-03,"VU","Vanuatu","Western Pacific",0,18,0,0
2022-03-04,"VU","Vanuatu","Western Pacific",0,18,0,0
2022-03-05,"VU","Vanuatu","Western Pacific",0,18,0,0
2022-03-06,"VU","Vanuatu","Western Pacific",0,18,0,0
2021-12-06,"VE","Venezuela (Bolivarian Republic of)","Americas",473,434133,9,5186
2021-12-07,"VE","Venezuela (Bolivarian Republic of)","Americas",785,434918,7,5193
2021-12-08,"VE","Venezuela (Bolivarian Republic of)","Americas",543,435461,9,5202
2021-12-09,"VE","Venezuela (Bolivarian Republic of)","Americas",364,435825,6,5208
2021-12-10,"VE","Venezuela (Bolivarian Republic of)","Americas",353,436178,8,5216
2021-12-11,"VE","Venezuela (Bolivarian Republic of)","Americas",424,436602,7,5223
2021-12-12,"VE","Venezuela (Bolivarian Republic of)","Americas",511,437113,6,5229
2021-12-13,"VE","Venezuela (Bolivarian Republic of)","Americas",774,437887,5,5234
2021-12-14,"VE","Venezuela (Bolivarian Republic of)","Americas",796,438683,5,5239
2021-12-15,"VE","Venezuela (Bolivarian Republic of)","Americas",406,439089,6,5245
2021-12-16,"VE","Venezuela (Bolivarian Republic of)","Americas",355,439444,7,5252
2021-12-17,"VE","Venezuela (Bolivarian Republic of)","Americas",491,439935,6,5258
2021-12-18,"VE","Venezuela (Bolivarian Republic of)","Americas",463,440398,7,5265
2021-12-19,"VE","Venezuela (Bolivarian Republic of)","Americas",386,440784,7,5272
2021-12-20,"VE","Venezuela (Bolivarian Republic of)","Americas",444,441228,6,5278
2021-12-21,"VE","Venezuela (Bolivarian Republic of)","Americas",334,441562,7,5285
2021-12-22,"VE","Venezuela (Bolivarian Republic of)","Americas",375,441937,6,5291
2021-12-23,"VE","Venezuela (Bolivarian Republic of)","Americas",241,442178,8,5299
2021-12-24,"VE","Venezuela (Bolivarian Republic of)","Americas",253,442431,7,5306
2021-12-25,"VE","Venezuela (Bolivarian Republic of)","Americas",326,442757,4,5310
2021-12-26,"VE","Venezuela (Bolivarian Republic of)","Americas",242,442999,2,5312
2021-12-27,"VE","Venezuela (Bolivarian Republic of)","Americas",168,443167,1,5313
2021-12-28,"VE","Venezuela (Bolivarian Republic of)","Americas",165,443332,1,5314
2021-12-29,"VE","Venezuela (Bolivarian Republic of)","Americas",280,443612,2,5316
2021-12-30,"VE","Venezuela (Bolivarian Republic of)","Americas",371,443983,3,5319
2021-12-31,"VE","Venezuela (Bolivarian Republic of)","Americas",203,444186,2,5321
2022-01-01,"VE","Venezuela (Bolivarian Republic of)","Americas",225,444411,3,5324
2022-01-02,"VE","Venezuela (Bolivarian Republic of)","Americas",224,444635,4,5328
2022-01-03,"VE","Venezuela (Bolivarian Republic of)","Americas",193,444828,3,5331
2022-01-04,"VE","Venezuela (Bolivarian Republic of)","Americas",144,444972,2,5333
2022-01-05,"VE","Venezuela (Bolivarian Republic of)","Americas",110,445082,2,5335
2022-01-06,"VE","Venezuela (Bolivarian Republic of)","Americas",287,445369,2,5337
2022-01-07,"VE","Venezuela (Bolivarian Republic of)","Americas",311,445680,4,5341
2022-01-08,"VE","Venezuela (Bolivarian Republic of)","Americas",346,446026,4,5345
2022-01-09,"VE","Venezuela (Bolivarian Republic of)","Americas",401,446427,3,5348
2022-01-10,"VE","Venezuela (Bolivarian Republic of)","Americas",414,446841,4,5352
2022-01-11,"VE","Venezuela (Bolivarian Republic of)","Americas",447,447288,5,5357
2022-01-12,"VE","Venezuela (Bolivarian Republic of)","Americas",577,447865,4,5361
2022-01-13,"VE","Venezuela (Bolivarian Republic of)","Americas",598,448463,5,5366
2022-01-14,"VE","Venezuela (Bolivarian Republic of)","Americas",1267,449730,4,5370
2022-01-15,"VE","Venezuela (Bolivarian Republic of)","Americas",1162,450892,3,5373
2022-01-16,"VE","Venezuela (Bolivarian Republic of)","Americas",1538,452430,3,5376
